what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125189647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125190710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125194116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125195600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125204194
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125205069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125206850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125209131
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125209194
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125209225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1305125210147
